id,date,text,rat
cong****,22.08.11.,"라이브할때 운좋게 보게되어 저렴하게 구입했어요
25개씩 포장되서 비닐쓰레기도 적고 좋네요
고무줄은 둥근형태가 아니고 칼국수스타일이라 귀가 더욱 편한것같아요
핑크베이지칼라라서 너무 퓨어한 핑크도 아니고 어두운 베이지도 아닌 중간느낌이라 좋네요
중형살까 대형살까 고민하다가 중형으로 했는데 잘 맞아요 볼부분은 좀 붙는데 입부분은 여유있습니다.
새부리형마스크가 너무 크면 공간은 편하겠지만 페리카나처럼보이는것같은 느낌이 싫었는데 이런느낌이없어 좋아요
숨쉬기도 편하고 가벼운데 코부분이 잘 밀착이 안되서 자꾸 코부분을 손으로 조여도 좀 뜨는 느낌이에요 이것 때문에 숨쉬기편한 것같기도 하고..
마스크원단은 부드럽지않고 좀 딱딱한 느낌입니다.",평점5
ning****,22.08.08.,마스크두께는 두툼한 편이구요~ 전에 샀던 핑크색m사이즈 이번에 산 그레이는 L 구매했어요 그전에 블랙 다른버전 대형도 넉넉하니 잘 썼고 이번에는 남편주려고 큰사이즈로 구매했어요 급하게 다써서 다른 마스크 썼더니 귀가 너무 아프다고 하여 마침 할인으로 저렴하게 잘 구매했어요 남편얼굴이 크지않는데도 일할때 마스크를 종일 써야하니까 귀가 금방 아프다고 하더라구요 요거는 크기가 완전 넉넉해서 오래 착용해도 편하다고 하더라구요~ 이번에도 잘 사용할께요^^,평점5
lthj****,22.05.30.,"중형으로 구매하길 잘했네요.. 대형샀음 못쓸뻔요..
에코브리즈 대형사이즈와 비슷하구요~
가로로 사이즈가 크고 끈도 길이가있어서
귀가 안아플것같아여~
컬러도 쨍한 핑크가 아니라서 스킨색과 비슷해 얼굴도 더 작아보이는듯요~",평점5
szj5****,22.09.30.,23일에 주문해서 29일에 다소 늦게는 도착했지만 제품은 색상잉셔 디자인이 정말 예쁘고 맘에 들어요.방역마스크로도 좋지만 패션으로도 아주 좋습니다.집에 마스크는 많지만 예뻐서 구매를 했는데 자주 잘 구매한것 같습니다.다 사용후 재 주문 하려고 합니다.,평점5
anyc****,23.05.18.,얼굴이생각보다 크지 않아서 그런지 옆얼굴을 완전히 가려지네요~ 중형이 아닌 소형으로 구매해도 되지 않았을까 싶네요~ㅋ 그래도 쨍한 색상이아니라 저같이 약간 까무잡잡한 피부에 딱인거같아요~ 여름동안만 사용하려고 구매했네요~^^ 엄마랑 같이 쓸려구요~,평점5
love****,22.09.13.,색상도 맘에 들고 부드럽고 도톰해서 가을겨울용으로 좋은거같은데... 한두개씩 불량품이 들어있는건 어쩔수없나보네요ㅠㅠ 지금 봉투뜯어서 초반이라 2개발견했는데 더 나오진 않겠죠?? 더 나온다면 다음구매는 생각해봐야겠어요ㅠㅠ,평점4
movi****,22.06.15.,"동생이 에코브리즈 쓰는데 적극추천 하더라구요.
몇개 얻어서 써 보니 타사 부리형 보다 짧아서 목 찌름이 없어서 제일 만족스러웠고 볼쪽은 길어서 얼굴이
작아 보여서 좋았습니다.
비교 해 보니 디럭스가 제 얼굴에 딱이네요.
길이는 미세하게 짧아졌고 옆은 살짝 길고
안쪽은 에코는 부직포?처럼 빳빳하고 디럭스는 좀 더
부드러운 느낌입니다.
둘 다 좋은 건 처음 꼈을때 마스크 특유의 냄새가 안
나서 너무너무너무너무 좋아요~~
아~~~최고의 장점은 귀가👂 안 아파요. 제 얼굴형에
딱 맞아서 그런건지 진짜 귀가 편해서 만족합니다.
비움 추천 해 준 동생 칭찬해~~",평점5
chan****,22.06.09.,"색깔 너무 예쁘고 피부색이랑 잘어울려요. 그동안핑크는예뻐도 시도도 못해봤는데 은은하니 튀지않고 예쁩니다. 그리고 대형은 진짜 큰편이에요. 제가 아이바나리 대형도 써봤는데 그것보다 살짝 작아서 여성분들 중에 얼굴이크신 분들 쓰기딱 좋아요. 보통 크기시면 중형사는게 좋을 것 같아요. 대형이 생각보다 진짜 커요!

벌크포장이라 집에서 하나씩 꺼내 쓰기 좋아요. 리뷰에 끈 불량이 많다고 봤는데 다행히 제껀 괜찮은것 같아요. 라이브 방송도 자주하셔서 가격도 진짜 저렴하고 이가격에 kf94 색깔 들어간거 새부리형 큰사이즈 찾기 힘든데 앞으로 이걸로 정착하려구요!",평점5
ss01****,23.01.02.,"비움 에코브리즈 사용하다가 다 써가서 재구매하러 왔다가 우연히 라방할 때 저렴하게 잘 샀네요!!
핑크베이지가 이뻐 보여서 디럭스로 샀는데 크기 차이 좀 있다고 하시면서 비교도 해 주셨는데 많이는 차이 없을 거 같아서 샀는데 괜찮네요!!

에코브리즈 중형 딱 알맞게 착용했었는데
디럭스 중형 착용해도 많이 크다고는 생각이 안들어요. 볼 옆으로 더 감싸줘서 더 좋네요^^
얇기는 확실히 에코브리즈가 많이 얇고 디럭스가 좀 더 두꺼워서 겨울에 착용하기 나쁘지 않아요!!

사이즈는 베이지가 에코브리즈고
핑크베이지가 디럭스니까 참고하세여!

색감 너무 이뻐서 왕추천이여!!",평점5
whdf****,22.12.27.,"빨리보내주셔서 감사해요
제가 마스크를 비움으로 바꾸고 신랑 출근하는데 요걸 줬더니 신랑이 요 마스크만 써서 금방 써버렸네요~
같이 쓰려고 블랙으로만 구매했어요
저도 블랙이 좋더라구요
중형이 저한테는 살짝 큰듯 맞고
신랑은 작은듯 맞고
그래서 걍 중형으로ㅎㅎ
잘 쓰고 또 구매하러올게요!",평점5
seoy****,22.12.06.,"부끄럽지만 웬만한 대형 거의 다 불편했던 1인입니다
라방 때 가격이 좋아서 구매했는데 와우 귀안아픈 마스크 첨이었어요 그래서 컬러별로 쟁였드랬죠 집에 마스크 많이 있어도 이것만 쓰고다닐 것 같아요 아이보리 색상 최고입니다 음 화사한미색(?)! 얼굴에 형광등 켜줄 거 같은 은은하면서 고급진 색이에요 요즘 퍼스널컬러 관심 많잖아요(?) 제 생각이지만 웜톤 여성분들 잘 쓰고다니실 수 있을 거 같아요 재구매의사 100%에요",평점5
kooa****,23.01.20.,"재구매 해서 잘 사용중인데.
이번에는 좀 화가납니다.
벌크포장 한봉지는 거의 3개당1개꼴로 끈이 하나씩밖에없고. 작업하다만마스크를 보내주셨나봐요.
오늘아침에도 출근하면서 무심코 뺀 마스크를 ㅆㄷ려다가 짜증이......검수없이 그냥 막 포장해서 보냈나봅니다.",평점1
smil****,22.12.10.,"아직 사용해 보진 안았지만, 일단 사이즈가 딱 잘 맞습니다. 그 동안 쭈욱 국대마스크로 대형을 사용 중이었는데, 적당한 사이즈를 찾기가 애매하여 타사 제품을 망설여왔었습니다. 그러던 중 방송을 보고, 주문해 보았는데, 저에겐 성공입니다. 색상도 맘에 듭니다. 앞으로 제가 쓰는 마스크는 푸름웰니스로 바꿔야겠습니다.
(한 가지 개인적인 희망은 얼굴을 덮는 옆면이 조금 짧으면 좋겠습니다) 사진은 국대 대형과 사이즈 비교인데, 구분하기 어려워보이네요...",평점5
hape****,22.06.10.,제품의 색상이 좋았고 라이트실버는 기대하지않았는데 생각했던 것보다 색감이 괜찮네요~~^^그리고 비움디럭스를 주문했을 때 검정색이나 회색이 없는 것이 너무 아쉬웠습니다. 앞으로도 지금과 같은 제품의 품질을 유지할 수 있었으면 좋겠고 고객응대에 대한 친절함도 변함없길 바랍니다.,평점5
luca****,22.08.23.,"피부에 닫는 부분이 간지럽습니다 뒤집어보니오라기들이 있더라고요 색상싸이즈 예쁜데 닫는 부분이 제일 중요한데 진짜 짜증나고 간지럽습니다 참고로 마스크 오래쓰는 직업인데 뒤집어진적 없는 피부입니다
털많이 빠지는 고양이랑 부비부비한느낌...",평점1
imsu****,24.12.19.,"평소에..대형쓰고다녔는데~받자마자사용해봤는데!마스크가큰가?암튼!얼굴에잘안맞고,말을하면마스크가밑으로내려가는거같고,코부분이뜰떠있어서코부분에있는철?그부분을눌러줘도몬가가들뜬느낌?방송보고구매했는데..방송이랑다른거같음!좋은질모르겠음아쉬움만크다~ㅠㅠ",평점2
can7****,23.01.04.,볼살 많으신분들은 이라인으로 구매하세요! 엄청 널널하네요~ 에코프로:검정색 이랑 비교한 사진인데 옆으로 더 넉넉해서 살 눌림없이 편하게 잘맞아요~ 개인적으로 디럭스>데일리>프로 순으로 크고 작은거 같아요 :) 편한것도 마찬가지! 괜찮은거 같아요 색도 얼룩덜룩한 느낌이 아니라 좋아요,평점5
klee****,22.06.24.,"기존에 쓰던 아*르 와 쉐잎이 별차이 없어요.
물론 아*르가 콧대부분이 더 올라가 얼굴이 더 이뻐 보이는 건 부정 못하겠구...
근데 가격이 20%밖에 안되는걸 생각하면!거기다 KFf94인것까지 . .
박스를 쳐 드립니다.
새부리형 처음 써본 남편도 마스크 남아 있는데 하면서도 슬쩍 손이오네요 ㅋ
기능이 중요햐 마스크에 이런 리뷰 부끄럽지만 워낙 장기간이라 이리 되네오.
리뷰에 말을 하면 마스크가 달라븉는다는 리뷰가 있어 선택을 주저했으나 전 전혀 못느끼고 정말 하복마스크로 딱입니다^^",평점4
pine****,23.03.11.,핑크베이지 여리여리 핑크라 이쁩니다. 맘에 드는 깔별로 구매했는데 착용하니 다 이쁘게 보여요. 가격이 착해 재구매각입니다. 디럭스가 살짝 더 도톰해서 착용했을 때 선이 예뻐보여 담에 구매할 때는 디럭스를 더 많이 주문할 것 같아요.,평점5
hy92****,22.09.07.,"한봉지 다쓰고 새로뜯어서 사용중에 있는데 오늘도 외출전 마스크를 꺼냈더니 한쪽 끈이 없는게 나왔어요
받으면 하나하나 확인해야할까요..? 지난번에도 두개나 끈없는게 나왔는데 그땐 그냥 그럴수도 있지 지나쳤는데..
이번엔 올려야 할 거 같아 리뷰에 남깁니다.",평점4
tico****,23.02.21.,"마스크가 아직도 필요한 시기에 착한가격에 수량도 많고 좋은상품 감사합니다
코로나이후 KF94만 사용하고 있는데 얼굴이 일반여성보다 조금 작은편이라 중형을 사용하는데 톡톡하고 얼굴에 딱맞는게 저에게는 너무나도 안성맞춤입니다 얼굴에 딱 밀착되는덜 좋아하는 저에게는 더할나이 없이 만족입니다",평점5
sexy****,22.08.09.,"가격이 좋고 리뷰가 좋아서 사봤어요~
남편은 대형이 잘 맞다하네요.
여름에 쓰기에 약간 두꺼운 느낌이 없잖아 있지만 사이즈도 좋고 귀끈까지 같은 색이라 좋네요.
끈도 칼국수끈이라 편할듯요~
잘써보고 좋으면 가을겨울 계속 구매할께요~
원래 쓰던것과 비교해보니 볼까지 잘 감싸네요.
중형과의 비교샷도 올렸어요.",평점5
kasi****,22.08.25.,"이렇게 큰 지퍼백 봉투에 낱개포장 없이 들어있어요. 포장 쓰레기가 나오지 않으니 좋아용. 마스크 하나씩 꺼내서 아침에 쓰고 나갑니다. 오나미로 광고한건 정말 신의 한수!! 마스크가 얼굴형 이뻐보이게 해줘요. 귀도 일반끈에 비하면 정말 괜찮구요, 얇은 부직포끈 s사 마스크에 비하면 조금 아픈 편이긴해요. 근데 그런건 가격이 두배 이상 되니까 가성비는 비움이 짱입니다.",평점5
tera****,22.06.26.,"에코브리는 L 디럭스는 m구입했는데...
어떻게 옆 사이즈가 같을수가 있죠? ㅋㅋ
위에부분만 0.5센티 정도 커요..
그외에는 사이즈가 똑같아요...
다른 브랜드 m시켜서 잘 사용하다가
좀 비싸서.. 갈아 탓는데... 많이 커서
또 구입할지 모르겠어요 ㅠ
어느정도는 차이가 있어야죠..
라지랑 엠을 똑같이 만드는건...이해불가",평점2
shgo****,23.04.10.,"늘 사용하는 제품이라 제품 만족도는 최고예요.
위드 코로나가 시작되서 마스크 가격이 인하되지 않을까 기다렸는데 금액은 그대로네요.
좀 저렴이로 사고 싶은데 남편이 이 제품을 고집하네요~^^;;
얼굴 작은 남편도 중형 잘 맞습니다~
가격이 좀더 착해지면 좋겠어용~^.~",평점5
kus0****,22.08.05.,"디럭스50매와 브리즈50매를 주문했습니다.
에코플러스를 사용하다가 여름용 브리즈가 출시되어 사용해보니 상당히 얇고 편했지만 사이즈가 살짝 커서, 여름용이라고 적혀있는 디럭스 M 사이즈50매와 브리즈 50매를 함께 주문해 보았습니다.
요즘 주문량이 많다고 들었는데, 그때문인지 배송은 평소보다 늦었고, 받았는데 디럭스 100매가 들어있었습니다.
코로나로 인해 전화 상담이 불가하여 카톡으로 문의 드렸습니다. 카톡으로 열심히 문의했고, 몇시간이 지난 후에나 답을 받았지만, 제가 질문한 부분에 대한 모든 부분을 답하지 않으셨고, 소통이 제대로 되지도 않더군요. 제대로 읽고 답변하시지 않는 것 같습니다. 결국 저는 또 오배송을 받았네요. 교환품도 디럭스가 왔습니다.
몇시간씩 기다리며 톡으로 문의했지만, 제대로 읽고 답변을 하는게 맞는지, 사진도 보냈는데 못 알아들으시면 어떡합니까. 정말 열심히 톡으로 글 쓴 사람 성의 무시하는것도 아니고, 답변도 제대로 오지고 않고, 또 오배송을 하시네요... 지쳐서 다시 교환하지 않고 그냥 사용하기로 했습니다.
작년부터 온가족 마스크를 이곳에서 주문했는데, 너무 실망입니다.",평점1
iwor****,22.12.29.,여기서 사이즈별로 색상별로 다양하게 마스크 구비했습니다. 개별포장이 아니지만 쓰레기도 줄이고 실속있어서 좋습니다. 무엇보다 저렴한 가격에 좋은 품질 예쁜 디자인의 제품 많이사서 돈 쓰고 돈 버는 기분입니다. 많이 파세쇼 ^^),평점5
sjo4****,22.08.17.,"방송할때 싸게 구매했어요 마스크 이가격에 처음 구매한거 같아요ㅎㅎ개이득ㅎㅎ지인들에게 빨리 사라고 연락도 해주고...핑크베이지 색상 예쁘네요 개인적으로 핑크색 안좋아하는데 라이브 방송에서 제일 인기가 많다는 얘기에 구매ㅎㅎ 검정만 쓰다가 핑크 괜찮아요
검정은 아들꺼~암튼 가격대비 대만족!!!!싸다고 쉽게 보지마세요~^^",평점5
choi****,22.12.31.,"블랙이랑 같이 샀어요. 가격도 가성비 좋고, 배송도 빠르고, 무엇보다 소형이 있어서 너무 좋습니다ㅠㅠ 불편한 부분 없고, 귀도 안 아프고 좋아요. 안경을 쓰면 김 서리는 건 어쩔 수 없고,, 제가 코가 낮아서;; 그래도 딱 끼면 서리가 안 끼긴 합니다. 너무 잘 쓰고 있고, 앞으로도 사용하려고 해요 ㅎㅎ",평점5
